# Simulation: Mon Sep  9 14:32:49 2013
# Units: P [1], X [au], W [au^2 em d^-2]
# Planets as of 2012-01-01 00:00 UTC, from http://ssd.jpl.nasa.gov/horizons.cgi
*P
0	5	5	10.0000000000
*B
sun	#66ff99	0	332982.0000000000	0.0046490642	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	
mercury	#66ff99	0	0.0552766000	0.0000163102	0.0000000000	-0.3792491514	-0.1942412524	0.0189272183	0.0070256069	-0.0238131575	-0.0025902968	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	
venus	#66ff99	0	0.8150030000	0.0000404479	0.0000000000	0.7243566344	0.0346717016	-0.0413299827	-0.0010500640	0.0201112996	0.0003361435	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	
earth	#66ff99	0	1.0000000000	0.0000426337	0.0000000000	-0.1672194312	0.9690073105	-0.0000305623	-0.0172333223	-0.0029963764	0.0000003474	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	
mars	#66ff99	0	0.1074480000	0.0000227072	0.0000000000	-1.1894833805	1.1503219368	0.0533094223	-0.0091992835	-0.0088670224	0.0000400879	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	
*V
*W
*X
